date,nav,fund_name
2023-07-27,5045.4077,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-07-28,5046.2306,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-07-31,5048.9266,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-01,5049.9681,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-02,5050.6815,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-03,5051.485,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-04,5052.3465,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-07,5055.1632,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-08,5056.1337,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-09,5057.0763,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-10,5057.6916,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-11,5057.8363,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-14,5060.4159,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-17,5062.4447,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-18,5063.5186,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-21,5066.7137,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-22,5067.7783,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-23,5068.5481,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-24,5069.6703,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-25,5070.6754,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-28,5073.6043,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-29,5074.6012,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-30,5075.8053,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-08-31,5076.7648,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-01,5077.8025,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-04,5080.6577,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-05,5081.8207,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-06,5082.772,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-07,5083.722,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-08,5084.7079,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-11,5087.4868,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-12,5088.2771,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-13,5089.1732,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-14,5090.1453,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-15,5091.1568,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-18,5093.8039,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-20,5095.7244,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-21,5096.3256,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-22,5097.3696,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-25,5100.2951,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-26,5100.8639,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-27,5102.1423,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-29,5104.5685,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-09-30,5105.5501,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-03,5108.6726,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-04,5110.153,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-05,5111.21,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-06,5111.5197,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-09,5114.2686,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-10,5115.025,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-11,5116.1458,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-12,5117.0745,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-13,5117.9674,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-16,5120.5154,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-17,5121.4613,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-18,5122.5565,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-19,5123.2239,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-20,5124.0558,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-23,5126.8681,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-25,5128.7631,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-26,5129.78,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-27,5130.8988,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-30,5133.2666,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-10-31,5134.2875,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-01,5135.4541,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-02,5136.4273,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-03,5137.6592,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-06,5140.8425,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-07,5141.9136,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-08,5142.8513,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-09,5143.6261,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-10,5144.3649,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-13,5147.5146,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-15,5149.5885,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-16,5150.4705,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-17,5151.4842,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-20,5154.4694,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-21,5155.3252,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-22,5156.2053,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-23,5157.1238,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-24,5158.0903,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-28,5162.1408,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-29,5163.0656,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-11-30,5163.9629,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-01,5164.7124,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-04,5167.6094,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-05,5168.7266,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-06,5169.7717,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-07,5170.8441,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-08,5171.7529,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-11,5174.6676,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-12,5175.2278,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-13,5176.1125,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-14,5177.1524,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-15,5178.0931,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-18,5180.8939,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-19,5182.0673,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-20,5183.1792,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-21,5184.3051,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-22,5185.1321,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-26,5189.3786,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-27,5190.1856,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-28,5191.4852,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2023-12-29,5193.5766,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-01,5197.2106,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-02,5198.237,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-03,5199.3473,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-04,5200.3198,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-05,5201.3986,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-08,5204.44,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-09,5205.5933,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-10,5206.6308,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-11,5207.6081,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-12,5208.7335,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-15,5211.8996,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-16,5212.6448,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-17,5213.6768,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-18,5214.4832,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-19,5215.4828,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-23,5218.8964,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-24,5219.4493,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-25,5220.4806,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-29,5224.7227,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-30,5225.6473,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-01-31,5226.6958,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-01,5227.8426,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-02,5228.987,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-05,5232.0589,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-06,5233.0702,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-07,5234.3976,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-08,5235.5175,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-09,5236.1159,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-12,5239.0724,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-13,5240.0332,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-14,5241.2555,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-15,5242.6289,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-16,5244.0761,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-20,5248.6377,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-21,5250.0855,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-22,5252.4138,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-23,5253.4712,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-26,5256.6,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-27,5257.5008,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-28,5259.1081,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-02-29,5260.251,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-01,5261.5919,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-04,5265.3638,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-05,5266.8776,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-06,5268.4947,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-07,5269.8128,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-11,5274.1498,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-12,5275.5439,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-13,5276.9295,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-14,5277.4985,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-15,5278.4609,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-18,5282.1891,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-19,5283.2986,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-20,5284.6048,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-21,5285.8535,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-22,5286.4682,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-26,5289.8511,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-27,5290.4767,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-28,5297.0087,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-03-31,5300.0371,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-02,5304.0112,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-03,5304.7841,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-04,5306.7555,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-05,5308.5645,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-08,5311.3856,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-10,5315.0084,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-12,5317.4247,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-15,5320.2438,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-16,5321.3584,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-18,5322.9549,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-19,5323.488,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-22,5326.3075,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-23,5327.986,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-24,5328.1588,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-25,5328.7384,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-26,5329.7189,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-29,5331.6499,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-04-30,5332.5376,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-02,5334.9028,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-03,5336.1567,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-06,5339.654,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-07,5341.0415,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-08,5341.9087,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
2024-05-09,5342.3428,HDFC_Money_Market_Fund_-_Growth_Option_-_Direct_Plan
